scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.0,0.19999999999999998
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.04120259398127841,0.16919485510105411
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.07999999999999999,0.30000000000000004
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.14943807693150646,0.4744352765377631
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.43999999999999995,0.76
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_13,en_vs_zh,spearman,0.5,0.5
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,2,study2_british_within,study2_item_04,en_vs_zh,jsd,1.0,1.0
item,cross_lingual,openai,gpt-5.4,2,study2_british_within,study2_item_04,en_vs_zh,tvd,1.0,1.0
item,cross_lingual,openai,gpt-5.4,2,study2_british_within,study2_item_04,en_vs_zh,spearman,-0.8660254037844387,-0.8660254037844387
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,jsd,0.051899160321315516,0.051899160321315516
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,tvd,0.09999999999999999,0.09999999999999999
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,en,spearman,0.75,0.75
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,jsd,0.051899160321315516,0.051899160321315516
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,tvd,0.09999999999999999,0.09999999999999999
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_01,zh,spearman,0.75,0.75
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,jsd,0.49342260576014463,0.49342260576014463
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,tvd,0.7,0.7
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,en,spearman,0.37582301400141443,0.37582301400141443
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,jsd,0.49342260576014463,0.49342260576014463
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,tvd,0.7,0.7
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,zh,spearman,0.37582301400141443,0.37582301400141443
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,jsd,0.8336791289905015,0.8336791289905015
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,tvd,0.94,0.94
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,en,spearman,0.1920290882090079,0.1920290882090079
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,jsd,0.5101519322982226,0.7415948322444706
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,tvd,0.72,0.9
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,zh,spearman,0.45600958956576715,0.6181441045216435
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,en,jsd,0.8139982026198105,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,en,tvd,0.9,1.0
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,en,spearman,-0.44236122483487417,0.17768223295044333
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,jsd,0.35780519422388757,0.4053958240321013
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,tvd,0.55,0.55
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,zh,spearman,0.2974680079732141,0.6287930025308828
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,jsd,0.20873545110053365,0.20873545110053365
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,tvd,0.36,0.36
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,en,spearman,0.5356832289134414,0.5356832289134414
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,jsd,0.20873545110053365,0.20873545110053365
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,tvd,0.36,0.36
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,zh,spearman,0.5356832289134414,0.5356832289134414
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,tvd,0.56,0.56
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,en,spearman,0.422936920641326,0.422936920641326
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,tvd,0.56,0.56
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,zh,spearman,0.422936920641326,0.422936920641326
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,tvd,0.72,0.72
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,en,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,tvd,0.72,0.72
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,zh,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,jsd,0.3805429277108252,0.462490304973216
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,tvd,0.5800000000000001,0.6699999999999999
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,en,spearman,0.3565309248281141,0.5321514552916569
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,jsd,0.462490304973216,0.462490304973216
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,tvd,0.6699999999999999,0.6699999999999999
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,zh,spearman,0.3565309248281141,0.3565309248281141
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,jsd,0.18868406604815918,0.2138166160337019
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,tvd,0.32999999999999996,0.4
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,en,spearman,0.5886279722658788,0.5886279722658788
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,jsd,0.22208529257250537,0.3273236044950171
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,tvd,0.42000000000000004,0.52
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,zh,spearman,0.42386058400941934,0.5886279722658788
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,en,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,zh,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,jsd,0.2549070950666257,0.4469719310988331
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,tvd,0.5,0.72
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,en,spearman,0.6669390768134198,0.6669390768134198
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,jsd,0.30758184209851613,0.5093380321544729
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,tvd,0.5800000000000001,0.76
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,zh,spearman,0.6669390768134198,0.6669390768134198
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,jsd,0.49342260576014474,0.49342260576014474
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,tvd,0.7,0.7
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,en,spearman,0.3556953258743536,0.3556953258743536
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,jsd,0.3146416145219936,0.3754887502163469
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,tvd,0.5,0.6000000000000001
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,zh,spearman,0.4942801534079393,0.4942801534079393
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,en,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,zh,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,jsd,0.14406499878168008,0.14406499878168008
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,tvd,0.26,0.26
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,en,spearman,0.5720775535473553,0.5720775535473553
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,jsd,0.14406499878168008,0.14406499878168008
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,tvd,0.26,0.26
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,zh,spearman,0.5720775535473553,0.5720775535473553
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,en,jsd,1.0,1.0
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,en,tvd,1.0,1.0
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,en,spearman,-0.583115436899835,-0.44236122483487417
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,zh,jsd,0.5605218825340386,0.5605218825340386
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,zh,tvd,0.76,0.76
item,human_alignment,openai,gpt-5.4,2,study2_british_within,study2_item_04,zh,spearman,0.4633239167994182,0.4633239167994182
