metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,1,0.9,high,zh,0.051899160321315516,0.09999999999999999,1,,0.75,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.49342260576014463,0.7,1,,0.37582301400141443,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.6924006768629956,0.85,0,,0.42477605603386526,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.799740637701041,0.91,0,,0.14992096095312893,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5972091657280025,0.79,0,,0.4015473945594958,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.30652933160956986,0.49000000000000005,0,,0.7471025226155217,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.6787881102649855,0.85,0,,0.43828627820190663,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.18497337354866641,0.42000000000000004,0,,0.8393167417492743,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.36065704994910286,0.56,1,,0.422936920641326,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.36065704994910286,0.56,1,,0.422936920641326,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,8,0.33,low,en,0.462490304973216,0.6699999999999999,1,,0.3565309248281141,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.3909623222671112,0.59,1,,0.4642526221583814,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.3273236044950171,0.52,1,,0.42386058400941934,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.3273236044950171,0.52,1,,0.42386058400941934,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.2653737423509377,0.44,1,,0.4952605565436486,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2653737423509377,0.44,1,,0.4952605565436486,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,12,0.3,low,en,0.49342260576014474,0.7,1,,0.3556953258743536,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.49342260576014474,0.7,1,,0.3556953258743536,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,deepseek-chat,2,study2_british_within,study2_item_03,3,0.36,medium,en,0.6979605288018343,0.81,0,,0.28779031579413794,10,10,1.0,,
human_alignment,openai,deepseek-chat,2,study2_british_within,study2_item_03,3,0.36,medium,zh,0.7366045703879845,0.85,0,,0.0,10,10,1.0,,
