metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,80,30,2.6666666666666665,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.49342260576014463,0.7,1,,0.37582301400141443,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.8336791289905015,0.94,0,,0.1920290882090079,80,30,2.6666666666666665,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.8145280452047188,0.9199999999999999,0,,0.12805748748079762,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,4,0.24,low,en,1.0,1.0,0,,-0.5821057124420184,80,30,2.6666666666666665,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.48755444873751186,0.72,1,,0.6344324016567203,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.20873545110053365,0.36,1,,0.5356832289134414,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.14004230952908192,0.3,1,,0.7253185207353657,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.36065704994910286,0.56,1,,0.422936920641326,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.36065704994910286,0.56,1,,0.422936920641326,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.5149577839754269,0.72,1,,0.3473009417599612,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,8,0.33,low,en,0.6889598071102638,0.87,0,,0.5252960420189786,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.462490304973216,0.6699999999999999,1,,0.3565309248281141,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.3273236044950171,0.52,1,,0.42386058400941934,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.3273236044950171,0.52,1,,0.42386058400941934,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.47590965868115553,0.74,0,,0.6669390768134198,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2653737423509377,0.44,1,,0.4952605565436486,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,12,0.3,low,en,0.49342260576014474,0.7,1,,0.3556953258743536,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.4504169755586721,0.6499999999999999,1,,0.44132156554280294,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,gpt-5.4,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
