metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,8,0.33,low,en,0.43054438255919864,0.6499999999999999,1,,0.4642526221583814,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.462490304973216,0.6699999999999999,1,,0.3565309248281141,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.2973624825391103,0.45999999999999996,1,,0.3829046901598868,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.33020916302305053,0.49000000000000005,1,,0.36329054237853065,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.1837866417447369,0.37999999999999995,1,,0.6749263711465147,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.15326776558894162,0.24,1,,0.6749263711465147,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,12,0.3,low,en,0.3825720928936072,0.6200000000000001,1,,0.5797806824747274,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.3472286023316635,0.5800000000000001,1,,0.5805731822328546,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.11449576589521193,0.24,1,,0.7627700713964739,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,10,10,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,2,0.3,low,zh,0.49342260576014463,0.7,1,,0.37582301400141443,10,10,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,3,0.36,medium,en,0.6790537782099856,0.8200000000000001,0,,0.12069883396444774,10,10,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,3,0.36,medium,zh,0.6852956847430484,0.85,0,,0.2879389204823041,10,10,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,4,0.24,low,en,0.3655462522591036,0.5499999999999999,1,,0.6344324016567203,10,10,1.0,,
human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,4,0.24,low,zh,0.38982606254191465,0.56,1,,0.6344324016567203,10,10,1.0,,
