scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en_vs_zh,tvd,0.18000000000000002,0.44
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en_vs_zh,spearman,0.8660254037844387,1.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.13184072559510335,0.327323604495017
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en_vs_zh,tvd,0.24,0.52
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en_vs_zh,spearman,0.8660254037844387,0.8660254037844387
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.09643129419996313,0.2653737423509377
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.18000000000000002,0.43999999999999995
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.6099865470109875,0.9289911704818996
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.8,0.98
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.062764486510794,0.22245044877074757
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.12,0.38
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_03,en,jsd,0.7093013599679325,0.813500679434765
item,human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_03,en,tvd,0.87,0.9299999999999999
item,human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_03,en,spearman,0.25603878427867727,0.33107545543815975
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,en,jsd,0.051899160321315516,0.051899160321315516
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,en,tvd,0.09999999999999999,0.09999999999999999
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,en,spearman,0.75,0.75
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,zh,jsd,0.051899160321315516,0.051899160321315516
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,zh,tvd,0.09999999999999999,0.09999999999999999
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_01,zh,spearman,0.75,0.75
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,en,jsd,0.49342260576014463,0.49342260576014463
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,en,tvd,0.7,0.7
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,en,spearman,0.37582301400141443,0.37582301400141443
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,zh,jsd,0.49342260576014463,0.49342260576014463
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,zh,tvd,0.7,0.7
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_02,zh,spearman,0.37582301400141443,0.37582301400141443
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,en,jsd,0.6983310772250444,0.7610207799050686
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,en,tvd,0.85,0.9
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,en,spearman,0.42477605603386526,0.42477605603386526
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,zh,jsd,0.7821293307527639,0.8046861854896387
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,zh,tvd,0.9099999999999999,0.91
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_03,zh,spearman,0.14992096095312893,0.1780311411318406
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en,jsd,0.5972091657280025,0.5972091657280025
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en,tvd,0.79,0.79
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,en,spearman,0.4015473945594958,0.4015473945594958
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,jsd,0.26043559078815925,0.37165318737338027
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,tvd,0.39000000000000007,0.61
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_04,zh,spearman,0.7375852930280627,0.7471025226155217
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,jsd,0.6787881102649855,0.6787881102649855
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,tvd,0.85,0.85
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,en,spearman,0.43828627820190663,0.43828627820190663
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,jsd,0.14924095147455224,0.31910096283493994
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,tvd,0.34,0.61
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_05,zh,spearman,0.7133297848554423,0.8393167417492743
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,tvd,0.56,0.56
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,en,spearman,0.422936920641326,0.422936920641326
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,tvd,0.56,0.56
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_06,zh,spearman,0.422936920641326,0.422936920641326
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,tvd,0.72,0.72
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,en,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,tvd,0.72,0.72
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_07,zh,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,jsd,0.462490304973216,0.462490304973216
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,tvd,0.6699999999999999,0.6699999999999999
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,en,spearman,0.3565309248281141,0.3565309248281141
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,jsd,0.3868582742851804,0.41161877063417135
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,tvd,0.59,0.59
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_08,zh,spearman,0.4642526221583814,0.4642526221583814
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,jsd,0.3273236044950171,0.3273236044950171
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,tvd,0.52,0.52
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,en,spearman,0.42386058400941934,0.42386058400941934
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,jsd,0.3273236044950171,0.3273236044950171
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,tvd,0.52,0.52
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_09,zh,spearman,0.42386058400941934,0.42386058400941934
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,en,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_10,zh,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,jsd,0.2653737423509377,0.2653737423509377
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,tvd,0.44,0.44
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,en,spearman,0.4952605565436486,0.4952605565436486
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,jsd,0.2653737423509377,0.2653737423509377
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,tvd,0.44,0.44
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_11,zh,spearman,0.4952605565436486,0.4952605565436486
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,en,jsd,0.49342260576014474,0.49342260576014474
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,en,tvd,0.7,0.7
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,en,spearman,0.3556953258743536,0.3556953258743536
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,jsd,0.49342260576014474,0.49342260576014474
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,tvd,0.7,0.7
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_12,zh,spearman,0.3556953258743536,0.3556953258743536
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,tvd,0.17,0.17
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,en,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,tvd,0.17,0.17
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_13,zh,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,jsd,0.14406499878168008,0.14406499878168008
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,tvd,0.26,0.26
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,en,spearman,0.5720775535473553,0.5720775535473553
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,jsd,0.14406499878168008,0.14406499878168008
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,tvd,0.26,0.26
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_14,zh,spearman,0.5720775535473553,0.5720775535473553
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,deepseek,deepseek-chat,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
