scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_03,en,tvd,0.8195000000000001,0.94
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_03,en,spearman,0.1920290882090079,0.5838027653815522
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_03,zh,jsd,0.35006674215060574,0.5663047057983122
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_03,zh,tvd,0.51,0.75
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_03,zh,spearman,0.1893774387631521,0.3078866870347491
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,en,jsd,0.4910285705152884,0.6365071069992707
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,en,tvd,0.55,0.71
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,en,spearman,-0.12121609856690549,0.1759296422118597
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,zh,jsd,0.38816002843061076,0.49740409615413933
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,zh,tvd,0.55,0.73
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_04,zh,spearman,0.6287930025308828,0.6287930025308828
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,en,jsd,0.18273109040570282,0.33422827637492264
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,en,tvd,0.34950000000000003,0.61
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,en,spearman,0.7133297848554423,0.7223902035701341
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,zh,jsd,0.1464673310439377,0.3037005637975132
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,zh,tvd,0.31000000000000005,0.59
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_05,zh,spearman,0.7133297848554423,0.849552311770607
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,en,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,en,tvd,0.56,0.56
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,en,spearman,0.422936920641326,0.422936920641326
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,zh,jsd,0.36065704994910286,0.36065704994910286
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,zh,tvd,0.56,0.56
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_06,zh,spearman,0.422936920641326,0.422936920641326
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,en,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,en,tvd,0.72,0.72
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,en,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,zh,jsd,0.5149577839754269,0.5149577839754269
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,zh,tvd,0.72,0.72
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_07,zh,spearman,0.3473009417599612,0.3473009417599612
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,en,jsd,0.40620104435991133,0.462490304973216
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,en,tvd,0.61,0.6699999999999999
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,en,spearman,0.3565309248281141,0.4642526221583814
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,zh,jsd,0.462490304973216,0.462490304973216
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,zh,tvd,0.6699999999999999,0.6699999999999999
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_08,zh,spearman,0.3565309248281141,0.3565309248281141
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,en,jsd,0.24562334809171307,0.3805290691781786
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,en,tvd,0.4,0.5
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,en,spearman,0.19640328219882863,0.6594294133377395
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,zh,jsd,0.3089215732067054,0.36647913252496844
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,zh,tvd,0.49,0.51
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_09,zh,spearman,0.239811396108321,0.3800784602333611
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,en,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,en,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,en,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,zh,jsd,0.04120259398127841,0.04120259398127841
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,zh,tvd,0.07999999999999997,0.07999999999999997
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_10,zh,spearman,0.6956083436402525,0.6956083436402525
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,en,jsd,0.1468717388699178,0.2653737423509377
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,en,tvd,0.3,0.44
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,en,spearman,0.4952605565436486,0.6749263711465147
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,zh,jsd,0.13427351453343417,0.19693864606267208
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,zh,tvd,0.23999999999999994,0.38
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_11,zh,spearman,0.6669390768134198,0.6749263711465147
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,en,jsd,0.33155252403876395,0.4647902879793645
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,en,tvd,0.5595000000000001,0.6799999999999999
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,en,spearman,0.45897442816451506,0.5805731822328546
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,zh,jsd,0.3072500785509163,0.4231265472846828
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,zh,tvd,0.48000000000000004,0.6599999999999999
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_12,zh,spearman,0.4942801534079393,0.5805731822328546
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,en,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,en,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,en,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,zh,jsd,0.09070410686643712,0.09070410686643712
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,zh,tvd,0.17,0.17
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_13,zh,spearman,0.7745966692414834,0.7745966692414834
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,en,jsd,0.14406499878168008,0.14406499878168008
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,en,tvd,0.26,0.26
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,en,spearman,0.5720775535473553,0.5720775535473553
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,zh,jsd,0.09578657585294217,0.14406499878168008
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,zh,tvd,0.19999999999999998,0.26
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_14,zh,spearman,0.5720775535473553,0.7627700713964739
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,en,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,en,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,en,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,zh,jsd,0.062764486510794,0.062764486510794
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,zh,tvd,0.12,0.12
item,human_alignment,openai,gpt-5.4-mini,1,study2_british_within,study2_item_15,zh,spearman,0.7905694150420948,0.7905694150420948
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,en,jsd,0.49342260576014463,0.49342260576014463
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,en,tvd,0.7,0.7
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,en,spearman,0.37582301400141443,0.37582301400141443
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,zh,jsd,0.5528543327062451,0.959531296097706
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,zh,tvd,0.69,0.99
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_02,zh,spearman,-0.17225221475064828,0.16273613872602985
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,en,jsd,0.5205555060564149,0.8336791289905015
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,en,tvd,0.64,0.94
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,en,spearman,0.1920290882090079,0.45600958956576715
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,zh,jsd,0.49657609458735474,0.873516586499228
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,zh,tvd,0.5900000000000001,0.92
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_03,zh,spearman,-0.19078728309040682,0.19733965046980115
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,en,jsd,0.35265895165879746,0.5972091657280025
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,en,tvd,0.55,0.79
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,en,spearman,0.4015473945594958,0.6344324016567203
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,zh,jsd,0.37780528787578127,0.5972091657280025
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,zh,tvd,0.55,0.79
item,human_alignment,openai,gpt-5.4-mini,2,study2_british_within,study2_item_04,zh,spearman,0.4015473945594958,0.6287930025308828
